"Crash_ID","At_Intersection_Flag","Crash_Date","Crash_Death_Count","Crash_Non.Suspected_Serious_Injury_Count","Crash_Not_Injured_Count","Crash_Possible_Injury_Count","Crash_Severity","Crash_Suspected_Serious_Injury_Count","Crash_Total_Injury_Count","Crash_Unknown_Injury_Count","Latitude","Longitude","Street_Name","Street_Number","Driver_Alcohol_Result","Driver_Blood_Alcohol_Content_Test_Result","Driver_Drug_Test_Result","Unit_Death_Count","Unit_Description","Unit_Non.Suspected_Serious_Injury_Count","Unit_Not_Injured_Count","Unit_Possible_Injury_Count","Unit_Suspected_Serious_Injury_Count","Unit_Total_Injury_Count","Unit_Unknown_Injury_Count","Person_Death_Count","Person_Injury_Severity","Person_Not_Injured_Count","Person_Possible_Injury_Count","Person_Suspected_Serious_Injury_Count","Person_Total_Injury_Count","Person_Type","Crash_Month"
13284679,FALSE,"2013-05-01",0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.36561828,-98.50402148,"PLEASANTON RD",1705,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,0,"A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","May"
13264815,TRUE,"2013-05-05",0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.37399498,-98.49823231,"S FLORES ST",5200,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","May"
13285603,FALSE,"2013-05-06",0,0,2,1,"C - POSSIBLE INJURY",0,1,0,29.4269202,-98.68098341,"S ELLISON DR",1027,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","May"
13268676,FALSE,"2013-05-14",0,1,2,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.38417498,-98.47042873,"FAIR AVE",488,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","May"
13268676,FALSE,"2013-05-14",0,1,2,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.38417498,-98.47042873,"FAIR AVE",488,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,0,"N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","May"
13269054,TRUE,"2013-05-14",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.35545499,-98.5568923,"BRIGGS AVE",241,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","May"
13269177,FALSE,"2013-05-15",0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.48781496,-98.39199234,"VILLAGE VW",4700,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","May"
13269225,FALSE,"2013-05-15",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.44232111,-98.52508572,"MICKLEJOHN ST",292,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","May"
13280369,FALSE,"2013-05-17",0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.45004207,-98.57597976,"CULEBRA RD",3692,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,0,"A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","May"
13281931,TRUE,"2013-05-17",0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.35457499,-98.52313231,"GROSVENOR BLVD",1200,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","May"
13273732,FALSE,"2013-05-18",0,0,3,0,"N - NOT INJURED",0,0,0,29.46609384,-98.60072197,"INGRAM RD",5928,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,1,0,0,0,0,0,"N - NOT INJURED",1,0,0,0,"3 - PEDALCYCLIST","May"
13610452,TRUE,"2013-05-21",0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.42289497,-98.48734232,"E MARKET ST",101,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","May"
13280381,TRUE,"2013-05-22",0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.46807497,-98.5399523,"WILSON BLVD",2200,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","May"
13281560,FALSE,"2013-05-22",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.43108362,-98.5627077,"W OLD US HIGHWAY 90",136,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","May"
13281563,TRUE,"2013-05-22",0,3,1,0,"B - SUSPECTED MINOR INJURY",0,3,0,29.41354498,-98.62400228,"PINN RD",2000,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","May"
13281563,TRUE,"2013-05-22",0,3,1,0,"B - SUSPECTED MINOR INJURY",0,3,0,29.41354498,-98.62400228,"PINN RD",2000,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","May"
13281563,TRUE,"2013-05-22",0,3,1,0,"B - SUSPECTED MINOR INJURY",0,3,0,29.41354498,-98.62400228,"PINN RD",2000,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","May"
13284441,FALSE,"2013-05-23",0,0,0,1,"C - POSSIBLE INJURY",0,1,1,29.3472502,-98.62075861,"BRIGHT VALLEY DR",6019,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","May"
13336744,FALSE,"2013-06-17",1,1,1,0,"K - FATAL INJURY",0,1,0,29.39197598,-98.65663669,"RAY ELLISON BLVD",4158,"No Data","No Data","No Data",1,"4 - PEDESTRIAN",0,0,0,0,0,0,1,"K - FATAL INJURY",0,0,0,0,"4 - PEDESTRIAN","June"
13336744,FALSE,"2013-06-17",1,1,1,0,"K - FATAL INJURY",0,1,0,29.39197598,-98.65663669,"RAY ELLISON BLVD",4158,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","June"
13346016,FALSE,"2013-06-18",0,0,2,0,"N - NOT INJURED",0,0,0,29.64290012,-98.42484149,"BULVERDE RD",21766,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,1,0,0,0,0,0,"N - NOT INJURED",1,0,0,0,"3 - PEDALCYCLIST","June"
13328715,TRUE,"2013-06-22",0,0,0,0,"A - SUSPECTED SERIOUS INJURY",1,1,1,29.44063497,-98.49184231,"BROOKLYN AVE",1298,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,0,"A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","June"
13331129,FALSE,"2013-06-22",0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.41797497,-98.54353231,"COLIMA ST",3400,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","June"
13330765,TRUE,"2013-06-23",0,0,5,1,"C - POSSIBLE INJURY",0,1,0,29.44353184,-98.47658298,"SL0368",1898,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","June"
13332441,TRUE,"2013-06-24",1,1,1,0,"K - FATAL INJURY",0,1,0,29.50842902,-98.5809215,"WURZBACH RD",7701,"No Data","No Data","No Data",1,"4 - PEDESTRIAN",0,0,0,0,0,0,1,"K - FATAL INJURY",0,0,0,0,"4 - PEDESTRIAN","June"
13332441,TRUE,"2013-06-24",1,1,1,0,"K - FATAL INJURY",0,1,0,29.50842902,-98.5809215,"WURZBACH RD",7701,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","June"
13332685,TRUE,"2013-06-24",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.44550497,-98.5406723,"NW 24TH ST",1598,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","June"
13334879,FALSE,"2013-06-25",0,1,2,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.41839342,-98.51438667,"GUADALUPE ST",1298,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","June"
13334813,FALSE,"2013-06-26",0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.48063496,-98.5145821,"W MARIPOSA DR",1213,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","June"
13338349,TRUE,"2013-06-26",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.55719495,-98.62485228,"BABCOCK RD",7198,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","June"
13346483,FALSE,"2013-06-28",1,1,3,0,"K - FATAL INJURY",0,1,0,29.4895622,-98.69141794,"CULEBRA RD",10177,"No Data","No Data","No Data",1,"4 - PEDESTRIAN",0,0,0,0,0,0,1,"K - FATAL INJURY",0,0,0,0,"4 - PEDESTRIAN","June"
13346483,FALSE,"2013-06-28",1,1,3,0,"K - FATAL INJURY",0,1,0,29.4895622,-98.69141794,"CULEBRA RD",10177,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","June"
13339865,TRUE,"2013-07-01",0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.56835992,-98.38484439,"FM2252",14000,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","July"
13342697,FALSE,"2013-07-02",1,0,1,0,"K - FATAL INJURY",0,0,0,29.48093286,-98.35961259,"FM0078",6586,"No Data","No Data","No Data",1,"4 - PEDESTRIAN",0,0,0,0,0,0,1,"K - FATAL INJURY",0,0,0,0,"4 - PEDESTRIAN","July"
13343148,TRUE,"2013-07-02",0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.53489496,-98.66064227,"MISTY TRL",9600,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","July"
13344418,FALSE,"2013-07-02",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.40258027,-98.63728562,"N PLAZA",20,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","July"
13344587,TRUE,"2013-07-03",1,0,1,0,"K - FATAL INJURY",0,0,0,29.44063497,-98.497994,"W CYPRESS ST",400,"No Data","No Data","No Data",1,"4 - PEDESTRIAN",0,0,0,0,0,0,1,"K - FATAL INJURY",0,0,0,0,"4 - PEDESTRIAN","July"
13344662,TRUE,"2013-07-03",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.47475046,-98.58145181,"SS0421",2198,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","July"
13346487,TRUE,"2013-07-04",1,0,3,0,"K - FATAL INJURY",0,0,0,29.3566473,-98.51628231,"COMMERCIAL AVE",2101,"No Data","No Data","No Data",1,"3 - PEDALCYCLIST",0,0,0,0,0,0,1,"K - FATAL INJURY",0,0,0,0,"3 - PEDALCYCLIST","July"
13346425,TRUE,"2013-07-05",0,0,2,1,"C - POSSIBLE INJURY",0,1,0,29.40237498,-98.51007231,"NOGALITOS",1100,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","July"
13346480,FALSE,"2013-07-05",0,0,0,1,"C - POSSIBLE INJURY",0,1,1,29.41977709,-98.52960721,"GUADALUPE ST",2609,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","July"
13405582,FALSE,"2013-07-28",0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.54117285,-98.5064586,"FM2696",8300,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,0,"A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","July"
13395119,FALSE,"2013-08-02",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.43700834,-98.49687456,"SAN PEDRO AVE",406,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","August"
13401499,TRUE,"2013-08-03",0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.43019497,-98.46105232,"HAYS ST",1399,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","August"
13396785,FALSE,"2013-08-05",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.43943409,-98.49851557,"SAN PEDRO AVE",661,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","August"
13397309,TRUE,"2013-08-05",0,1,2,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.41763498,-98.64703228,"MARBACH RD",8098,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","August"
13405656,TRUE,"2013-08-05",0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.54463818,-98.61495197,"PRUE RD",6501,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,0,"A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","August"
13395075,TRUE,"2013-08-08",0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.42646497,-98.48974231,"E HOUSTON ST",298,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","August"
13395085,FALSE,"2013-08-08",0,0,2,1,"C - POSSIBLE INJURY",0,1,0,29.42270959,-98.5265451,"SAN LUIS ST",2507,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","August"
13395085,FALSE,"2013-08-08",0,0,2,1,"C - POSSIBLE INJURY",0,1,0,29.42270959,-98.5265451,"SAN LUIS ST",2507,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,0,"N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","August"
13396179,FALSE,"2013-08-08",0,0,0,2,"C - POSSIBLE INJURY",0,2,0,29.35094788,-98.41897202,"PAVO VIEJO",3901,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","August"
13396617,TRUE,"2013-08-09",0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.37539498,-98.47527232,"E SOUTHCROSS BLVD",1400,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","August"
13397146,TRUE,"2013-08-10",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.46506496,-98.49180231,"MCCULLOUGH AVE",3740,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","August"
13397449,FALSE,"2013-08-10",0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.4139861,-98.40553944,"S WW WHITE RD",1039,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","August"
13402214,TRUE,"2013-08-13",0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.39825921,-98.39496234,"US0087",4926,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","August"
13404156,FALSE,"2013-08-13",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.45979388,-98.46768088,"SL0368",3613,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","August"
13403882,TRUE,"2013-08-14",0,0,4,0,"N - NOT INJURED",0,0,0,29.48728496,-98.50271231,"LA MANDA BLVD",299,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,1,0,0,0,0,0,"N - NOT INJURED",1,0,0,0,"3 - PEDALCYCLIST","August"
13403939,TRUE,"2013-08-14",0,0,1,2,"C - POSSIBLE INJURY",0,2,0,29.45173129,-98.54775536,"SS0421",498,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","August"
13403939,TRUE,"2013-08-14",0,0,1,2,"C - POSSIBLE INJURY",0,2,0,29.45173129,-98.54775536,"SS0421",498,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","August"
13405525,TRUE,"2013-08-14",0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.40551498,-98.62917228,"W MILITARY DR",6898,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","August"
13405224,FALSE,"2013-08-15",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.48409496,-98.39171659,"RITTIMAN RD",5100,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","August"
13415179,TRUE,"2013-08-16",0,1,3,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.42894497,-98.48518232,"4TH ST",400,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","August"
13406470,TRUE,"2013-08-17",1,0,0,0,"K - FATAL INJURY",0,0,1,29.41828513,-98.55558357,"S GENERAL MCMULLEN DR",900,"No Data","No Data","No Data",1,"4 - PEDESTRIAN",0,0,0,0,0,0,1,"K - FATAL INJURY",0,0,0,0,"4 - PEDESTRIAN","August"
13408404,FALSE,"2013-08-17",0,0,0,1,"C - POSSIBLE INJURY",0,1,4,29.41149016,-98.47024369,"S PINE ST",714,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","August"
13408413,FALSE,"2013-08-19",0,0,2,1,"C - POSSIBLE INJURY",0,1,0,29.37457757,-98.52630231,"HURON ST",1002,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","August"
13410815,FALSE,"2013-08-19",0,0,2,1,"C - POSSIBLE INJURY",0,1,0,29.36062759,-98.55841889,"PRICE AVE",504,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","August"
13411738,TRUE,"2013-08-20",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.45581497,-98.49180231,"MCCULLOUGH AVE",2798,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","August"
13413978,FALSE,"2013-08-22",0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.51802388,-98.41093327,"FM2252",8606,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","August"
13415073,TRUE,"2013-08-22",0,0,2,1,"C - POSSIBLE INJURY",0,1,0,29.41829497,-98.5555823,"S GENERAL MCMULLEN DR",898,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","August"
13415117,TRUE,"2013-08-22",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.45009497,-98.49396231,"N MAIN AVE",2198,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","August"
13415438,FALSE,"2013-08-22",0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.44115229,-98.52997977,"N HAMILTON ST",1300,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","August"
13415273,TRUE,"2013-08-23",0,0,6,0,"N - NOT INJURED",0,0,0,29.35849978,-98.56189185,"SL0013",3699,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,0,"N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","August"
13416092,FALSE,"2013-08-24",0,1,2,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.52495811,-98.44254105,"NACOGDOCHES RD",2904,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","August"
13464714,TRUE,"2013-09-11",0,0,1,0,"N - NOT INJURED",0,0,1,29.49951496,-98.58896229,"WURZBACH RD",7000,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,1,0,0,0,0,0,"N - NOT INJURED",1,0,0,0,"3 - PEDALCYCLIST","September"
13464687,TRUE,"2013-09-17",0,0,2,1,"C - POSSIBLE INJURY",0,1,0,29.41965498,-98.64505228,"MEADOW WAY DR",1552,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","September"
13472170,FALSE,"2013-09-22",0,1,4,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.33572499,-98.5549623,"ANNAROSE LN",3000,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","September"
13464085,FALSE,"2013-09-23",0,0,0,1,"C - POSSIBLE INJURY",0,1,1,29.44891228,-98.54124269,"WAVERLY AVE",1933,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","September"
13469730,FALSE,"2013-09-26",0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.42643035,-98.49611082,"W HOUSTON ST",301,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,0,1,1,0,0,"A - SUSPECTED SERIOUS INJURY",0,0,1,1,"3 - PEDALCYCLIST","September"
13469430,FALSE,"2013-09-27",1,0,1,0,"K - FATAL INJURY",0,0,0,29.47533873,-98.53687008,"FREDERICKSBURG RD",3452,"No Data","No Data","No Data",1,"4 - PEDESTRIAN",0,0,0,0,0,0,1,"K - FATAL INJURY",0,0,0,0,"4 - PEDESTRIAN","September"
13481466,FALSE,"2013-09-27",0,0,0,1,"C - POSSIBLE INJURY",0,1,1,29.36163487,-98.49304804,"E MAYFIELD BLVD",597,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","September"
13470178,TRUE,"2013-09-28",0,0,1,0,"N - NOT INJURED",0,0,1,29.43393497,-98.58756229,"S ACME RD",100,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,0,0,1,0,"99 - UNKNOWN",0,0,0,0,"4 - PEDESTRIAN","September"
13473927,TRUE,"2013-09-28",0,0,2,1,"C - POSSIBLE INJURY",0,1,0,29.42400497,-98.48896231,"E COMMERCE ST",399,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","September"
13473927,TRUE,"2013-09-28",0,0,2,1,"C - POSSIBLE INJURY",0,1,0,29.42400497,-98.48896231,"E COMMERCE ST",399,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,0,"N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","September"
13470480,TRUE,"2013-09-29",0,0,2,2,"C - POSSIBLE INJURY",0,2,0,29.43901497,-98.48452232,"N ST MARYS ST",1598,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","September"
13470480,TRUE,"2013-09-29",0,0,2,2,"C - POSSIBLE INJURY",0,2,0,29.43901497,-98.48452232,"N ST MARYS ST",1598,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","September"
