Crash ID,Crash Date,Crash Year,Person Injury Severity,Person Non-Suspected Serious Injury Count,Person Not Injured Count,Person Possible Injury Count,Person Suspected Serious Injury Count,Person Type
13106094,2/1/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13108237,2/2/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13135435,2/4/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13175424,2/6/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13286009,2/6/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13149899,2/9/13,2013,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
13122986,2/12/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13127287,2/14/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13127917,2/14/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13139659,2/15/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13128252,2/16/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13128282,2/16/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13138431,2/21/13,2013,A - SUSPECTED SERIOUS INJURY,0,0,0,1,3 - PEDALCYCLIST
13138472,2/21/13,2013,A - SUSPECTED SERIOUS INJURY,0,0,0,1,3 - PEDALCYCLIST
13141865,2/22/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13153104,2/22/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13139434,2/24/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13146028,2/27/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13147586,2/27/13,2013,K - FATAL INJURY,0,0,0,0,3 - PEDALCYCLIST
13152012,3/3/13,2013,A - SUSPECTED SERIOUS INJURY,0,0,0,1,3 - PEDALCYCLIST
13152020,3/3/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13152410,3/4/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13157603,3/4/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13160275,3/6/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13170681,3/8/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13160889,3/9/13,2013,99 - UNKNOWN,0,0,0,0,3 - PEDALCYCLIST
13170960,3/14/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13173004,3/14/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13173225,3/14/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13175513,3/17/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13176061,3/18/13,2013,A - SUSPECTED SERIOUS INJURY,0,0,0,1,3 - PEDALCYCLIST
13178393,3/18/13,2013,A - SUSPECTED SERIOUS INJURY,0,0,0,1,3 - PEDALCYCLIST
13182121,3/21/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13183737,3/22/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13184446,3/23/13,2013,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
13196149,3/25/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13191281,3/26/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13191540,3/27/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13195719,3/30/13,2013,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
13200287,4/1/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13203313,4/4/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13206103,4/5/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13218161,4/7/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13210749,4/8/13,2013,99 - UNKNOWN,0,0,0,0,3 - PEDALCYCLIST
13217594,4/10/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13217336,4/12/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13218355,4/13/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13229045,4/14/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13220053,4/15/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13223150,4/15/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13226623,4/17/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13236055,4/18/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13228948,4/19/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13229484,4/19/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13229107,4/20/13,2013,A - SUSPECTED SERIOUS INJURY,0,0,0,1,3 - PEDALCYCLIST
13229694,4/20/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13237104,4/24/13,2013,A - SUSPECTED SERIOUS INJURY,0,0,0,1,3 - PEDALCYCLIST
13239537,4/26/13,2013,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
13239777,4/26/13,2013,A - SUSPECTED SERIOUS INJURY,0,0,0,1,3 - PEDALCYCLIST
13239777,4/26/13,2013,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
13242280,4/27/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13241448,4/28/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13244654,4/28/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13249221,4/28/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13251334,5/1/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13251893,5/5/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13264815,5/5/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13285603,5/6/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13255872,5/7/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13258106,5/7/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13262002,5/8/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13260232,5/9/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13261663,5/10/13,2013,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
13267376,5/14/13,2013,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
13269054,5/14/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13273047,5/14/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13269177,5/15/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13272370,5/15/13,2013,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
13273059,5/15/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13273202,5/18/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13273732,5/18/13,2013,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
13278469,5/20/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13284123,5/21/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13610452,5/21/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13280381,5/22/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13281563,5/22/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13281563,5/22/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13281563,5/22/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13283899,5/23/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13285650,5/27/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13289937,5/27/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13293912,5/27/13,2013,K - FATAL INJURY,0,0,0,0,3 - PEDALCYCLIST
13291784,5/30/13,2013,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
13294415,5/30/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13294109,5/31/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13297084,6/3/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13302167,6/4/13,2013,A - SUSPECTED SERIOUS INJURY,0,0,0,1,3 - PEDALCYCLIST
13319002,6/8/13,2013,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
13308280,6/9/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13308870,6/9/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13311364,6/9/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13311202,6/10/13,2013,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
13311823,6/11/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13316687,6/14/13,2013,99 - UNKNOWN,0,0,0,0,3 - PEDALCYCLIST
13318974,6/16/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13319254,6/17/13,2013,A - SUSPECTED SERIOUS INJURY,0,0,0,1,3 - PEDALCYCLIST
13322636,6/18/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13326673,6/18/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13346016,6/18/13,2013,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
13324720,6/19/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13326529,6/19/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13328643,6/20/13,2013,A - SUSPECTED SERIOUS INJURY,0,0,0,1,3 - PEDALCYCLIST
13330765,6/23/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13339060,6/29/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13346589,6/29/13,2013,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
13343148,7/2/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13344662,7/3/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13345069,7/4/13,2013,99 - UNKNOWN,0,0,0,0,3 - PEDALCYCLIST
13346487,7/4/13,2013,K - FATAL INJURY,0,0,0,0,3 - PEDALCYCLIST
13346425,7/5/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13357234,7/6/13,2013,K - FATAL INJURY,0,0,0,0,3 - PEDALCYCLIST
13357234,7/6/13,2013,A - SUSPECTED SERIOUS INJURY,0,0,0,1,3 - PEDALCYCLIST
13351524,7/8/13,2013,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
13352856,7/9/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13359694,7/9/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13352793,7/10/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13354545,7/10/13,2013,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
13352912,7/11/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13356863,7/12/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13357294,7/12/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13361979,7/15/13,2013,99 - UNKNOWN,0,0,0,0,3 - PEDALCYCLIST
13362432,7/15/13,2013,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
13367299,7/19/13,2013,A - SUSPECTED SERIOUS INJURY,0,0,0,1,3 - PEDALCYCLIST
13371552,7/22/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13371552,7/22/13,2013,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
13371698,7/22/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13374488,7/24/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13374877,7/25/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13376579,7/25/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13379072,7/29/13,2013,99 - UNKNOWN,0,0,0,0,3 - PEDALCYCLIST
13379519,7/29/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13381760,7/30/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13384113,8/1/13,2013,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
13385257,8/1/13,2013,99 - UNKNOWN,0,0,0,0,3 - PEDALCYCLIST
13386645,8/2/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13386409,8/3/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13387331,8/3/13,2013,A - SUSPECTED SERIOUS INJURY,0,0,0,1,3 - PEDALCYCLIST
13387107,8/4/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13397303,8/5/13,2013,A - SUSPECTED SERIOUS INJURY,0,0,0,1,3 - PEDALCYCLIST
13391343,8/6/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13392865,8/6/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13395085,8/8/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13396466,8/8/13,2013,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
13397146,8/10/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13402214,8/13/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13404156,8/13/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13450833,8/13/13,2013,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
13403882,8/14/13,2013,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
13427732,8/15/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13415179,8/16/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13412139,8/18/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13411738,8/20/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13415117,8/22/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13418295,8/23/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13416092,8/24/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13421214,8/26/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13422372,8/27/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13422587,8/27/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13425104,8/28/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13427925,8/30/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13430734,9/3/13,2013,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
13433578,9/3/13,2013,99 - UNKNOWN,0,0,0,0,3 - PEDALCYCLIST
13436446,9/4/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13436927,9/4/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13436617,9/5/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13440403,9/9/13,2013,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
13448617,9/9/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13446654,9/10/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13447476,9/10/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13458771,9/11/13,2013,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
13464714,9/11/13,2013,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
13446023,9/12/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13446532,9/12/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13446649,9/12/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13448575,9/13/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13450281,9/16/13,2013,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
13451045,9/16/13,2013,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
13464687,9/17/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13454630,9/18/13,2013,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
13458487,9/20/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13462270,9/20/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13465182,9/23/13,2013,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
13469730,9/26/13,2013,A - SUSPECTED SERIOUS INJURY,0,0,0,1,3 - PEDALCYCLIST
13481466,9/27/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13473927,9/28/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13470480,9/29/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13470480,9/29/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13474622,10/1/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13475403,10/1/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13478881,10/3/13,2013,A - SUSPECTED SERIOUS INJURY,0,0,0,1,3 - PEDALCYCLIST
13481148,10/4/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13481749,10/5/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13483539,10/7/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13491893,10/10/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13494070,10/10/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13489330,10/11/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13489962,10/12/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13490328,10/12/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13490138,10/13/13,2013,A - SUSPECTED SERIOUS INJURY,0,0,0,1,3 - PEDALCYCLIST
13491255,10/13/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13493858,10/14/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13494391,10/15/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13495278,10/15/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13499306,10/17/13,2013,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
13500656,10/17/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13509527,10/18/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13500856,10/20/13,2013,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
13509375,10/22/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13514385,10/24/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13515347,10/24/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13515254,10/25/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13515962,10/25/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13523947,10/25/13,2013,A - SUSPECTED SERIOUS INJURY,0,0,0,1,3 - PEDALCYCLIST
13518199,10/27/13,2013,A - SUSPECTED SERIOUS INJURY,0,0,0,1,3 - PEDALCYCLIST
13518387,10/28/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13520645,10/28/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13538723,11/9/13,2013,A - SUSPECTED SERIOUS INJURY,0,0,0,1,3 - PEDALCYCLIST
13539235,11/10/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13543689,11/12/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13546364,11/13/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13548824,11/14/13,2013,A - SUSPECTED SERIOUS INJURY,0,0,0,1,3 - PEDALCYCLIST
13560166,11/14/13,2013,99 - UNKNOWN,0,0,0,0,3 - PEDALCYCLIST
13596051,11/14/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13570317,11/15/13,2013,99 - UNKNOWN,0,0,0,0,3 - PEDALCYCLIST
13563414,11/16/13,2013,99 - UNKNOWN,0,0,0,0,3 - PEDALCYCLIST
13558773,11/17/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13557741,11/18/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13558677,11/18/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13560162,11/18/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13558345,11/19/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13562310,11/21/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13563278,11/23/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13566113,11/24/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13570964,11/28/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13578603,12/3/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13583714,12/5/13,2013,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
13610936,12/7/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13587757,12/8/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13589949,12/9/13,2013,99 - UNKNOWN,0,0,0,0,3 - PEDALCYCLIST
13608100,12/10/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13593991,12/11/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13594051,12/12/13,2013,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
13596850,12/13/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13596813,12/14/13,2013,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
13598517,12/14/13,2013,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
13602558,12/17/13,2013,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13625292,12/24/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13636144,12/28/13,2013,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13624690,1/3/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13629706,1/6/14,2014,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13647317,1/9/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13638078,1/11/14,2014,A - SUSPECTED SERIOUS INJURY,0,0,0,1,3 - PEDALCYCLIST
13638501,1/11/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13638682,1/11/14,2014,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
13638731,1/13/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13658262,1/14/14,2014,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13643663,1/16/14,2014,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13643830,1/16/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13646957,1/17/14,2014,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13650313,1/20/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13656542,1/21/14,2014,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13657634,1/24/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13657614,1/25/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
13657882,1/26/14,2014,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
13658025,1/26/14,2014,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
13663255,1/28/14,2014,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
