Crash ID,Crash Date,Crash Year,Person Injury Severity,Person Non-Suspected Serious Injury Count,Person Not Injured Count,Person Possible Injury Count,Person Suspected Serious Injury Count,Person Total Injury Count,Person Type
12658223,4/24/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12658490,4/24/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12662990,4/25/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12663064,4/26/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12665148,4/26/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12665381,4/26/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12670929,4/26/12,2012,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
12670930,4/26/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12670930,4/26/12,2012,99 - UNKNOWN,0,0,0,0,0,4 - PEDESTRIAN
12678645,4/26/12,2012,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
12665189,4/27/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12665276,4/27/12,2012,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
12724855,4/27/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12665363,4/28/12,2012,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
12665366,4/28/12,2012,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
12667400,4/29/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12667642,4/29/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12682274,4/30/12,2012,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
12694601,4/30/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12670972,5/1/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12671624,5/2/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12677202,5/3/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12677067,5/4/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12677154,5/4/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12677231,5/4/12,2012,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
12677235,5/5/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12677338,5/5/12,2012,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
12677275,5/6/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12677275,5/6/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12679715,5/7/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12682337,5/7/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12682389,5/8/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12683302,5/8/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12686404,5/10/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12686446,5/10/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12687612,5/10/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12688245,5/10/12,2012,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
12688325,5/11/12,2012,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
12688390,5/11/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12763895,5/11/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12704035,5/12/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12688734,5/13/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12700748,5/13/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12689024,5/14/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12689024,5/14/12,2012,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
12699383,5/14/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12693183,5/15/12,2012,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
12693224,5/15/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12694675,5/15/12,2012,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
12694635,5/16/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12696574,5/16/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12700828,5/16/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12696602,5/17/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12700756,5/17/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12699131,5/18/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12699172,5/18/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12699326,5/18/12,2012,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
12699229,5/19/12,2012,99 - UNKNOWN,0,0,0,0,0,4 - PEDESTRIAN
12700639,5/21/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12700813,5/21/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12710416,5/21/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12710478,5/21/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12710569,5/21/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12703781,5/22/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12704761,5/22/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12704783,5/22/12,2012,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
12707773,5/23/12,2012,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
12743741,5/24/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12710332,5/25/12,2012,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
12710332,5/25/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12710867,5/25/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12729562,5/25/12,2012,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
12710225,5/26/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12710409,5/27/12,2012,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
12712570,5/27/12,2012,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
12710544,5/28/12,2012,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
12710696,5/28/12,2012,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
12722110,5/28/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12715804,5/30/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12715856,5/30/12,2012,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
12715880,5/30/12,2012,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
12720175,5/30/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12720175,5/30/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12720175,5/30/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12719849,6/1/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12719918,6/1/12,2012,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
12719923,6/1/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12719942,6/1/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12719943,6/1/12,2012,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
12722007,6/1/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12720166,6/3/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12722084,6/4/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12743959,6/4/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12743985,6/4/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12732900,6/5/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12726978,6/6/12,2012,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
12732790,6/9/12,2012,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
12732790,6/9/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12732918,6/9/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12754603,6/9/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12735405,6/10/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12737610,6/11/12,2012,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
12771365,6/12/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12739032,6/13/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12741971,6/14/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12743682,6/14/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12743764,6/14/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12743905,6/16/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12751560,6/16/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12773305,6/16/12,2012,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
12744074,6/17/12,2012,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
12745369,6/18/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12754783,6/19/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12754657,6/20/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12751482,6/21/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12754829,6/21/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12760292,6/21/12,2012,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
12753890,6/22/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12754691,6/23/12,2012,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
12754789,6/23/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12754802,6/24/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12760299,6/24/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12774630,6/25/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12761863,6/26/12,2012,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
12765890,6/26/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12764122,6/28/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12764219,6/28/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12764223,6/28/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12764232,6/28/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12765525,6/28/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12765856,6/29/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12765767,6/30/12,2012,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
12765901,7/1/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12765924,7/1/12,2012,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
12765924,7/1/12,2012,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
12770931,7/2/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12799093,7/2/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12818355,7/2/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12818355,7/2/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12771055,7/3/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12771056,7/3/12,2012,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
12783521,7/4/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12788110,7/4/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12774373,7/5/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12774458,7/6/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12774482,7/6/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12774523,7/6/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12774667,7/6/12,2012,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
12774942,7/6/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12775049,7/6/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12775409,7/8/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12775446,7/8/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12785311,7/9/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12785371,7/10/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12788100,7/10/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12783512,7/11/12,2012,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
12785436,7/11/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12785455,7/11/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12811891,7/11/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12785449,7/12/12,2012,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
12789849,7/12/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12789838,7/13/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12788166,7/14/12,2012,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
12789924,7/16/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12792850,7/16/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12792952,7/16/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12794842,7/16/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12794842,7/16/12,2012,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
12798680,7/18/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12797209,7/19/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12798538,7/20/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12798615,7/20/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12798651,7/20/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12798651,7/20/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12798887,7/20/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12798730,7/21/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12799042,7/22/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12799058,7/23/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12799829,7/23/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12799990,7/23/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12800052,7/23/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12821414,7/23/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12803311,7/24/12,2012,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
12808597,7/24/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12805015,7/25/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12808801,7/27/12,2012,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
12809071,7/27/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12815235,7/27/12,2012,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
12812094,7/30/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12815214,7/31/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12815263,7/31/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12824865,8/1/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12818559,8/3/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12819892,8/3/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12819930,8/3/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12819993,8/3/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12821459,8/4/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12821547,8/4/12,2012,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
12829010,8/5/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12840537,8/5/12,2012,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
12831035,8/6/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12831035,8/6/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12831185,8/6/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12847058,8/6/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12826516,8/7/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12831132,8/8/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12830849,8/9/12,2012,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
12831141,8/10/12,2012,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
12831143,8/11/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12831296,8/11/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12831369,8/11/12,2012,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
12842309,8/12/12,2012,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
12865347,8/12/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12840572,8/16/12,2012,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
12842384,8/16/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12842110,8/17/12,2012,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
12842280,8/17/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12842389,8/17/12,2012,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
12842389,8/17/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13260957,8/19/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12843931,8/20/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12844084,8/20/12,2012,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
12844084,8/20/12,2012,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
12844120,8/20/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12844128,8/20/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12846711,8/20/12,2012,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
12846895,8/20/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12869154,8/20/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12851781,8/23/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12851827,8/23/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12852047,8/23/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12853931,8/23/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12853931,8/23/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12851610,8/24/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12851610,8/24/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12851895,8/24/12,2012,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
12852352,8/24/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12888917,8/24/12,2012,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
12851864,8/25/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12852036,8/25/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12857625,8/25/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12870842,8/25/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12853701,8/26/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12853701,8/26/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12861772,8/26/12,2012,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
12857662,8/27/12,2012,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
12858712,8/27/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12860744,8/27/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12862388,8/27/12,2012,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
12862743,8/27/12,2012,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
12858864,8/28/12,2012,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
12860506,8/28/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12858920,8/29/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12858920,8/29/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12858940,8/29/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12870843,8/30/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12861753,8/31/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12862192,9/1/12,2012,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
12862536,9/1/12,2012,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
12862538,9/2/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12865424,9/4/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12865424,9/4/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12867772,9/4/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12867796,9/4/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12867796,9/4/12,2012,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
12874890,9/4/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12870592,9/5/12,2012,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
12870766,9/5/12,2012,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
