X,Y,ReportType,PrmaryCollsionType,CaseNumber,UnitsInvolved,Location,OnHighway,CrossStreet,FeetFromIntersection,DirectionFromIntersection,CollisionDate,ReportedDate,ReportedYear,ReportedMonth,ReportedMonthName,ReportedWeek,ReportedDayofWeekNum,ReportedDayofMonth,ReportedDayofWeek,ReportedHour,HitAndRunStatus,LightingCondition,WeatherCondition,Severity,NumKilled,NumSeriouslyInjured,NumInjuredOrKilled,Lat,Lon,DUI,AlcoholDrugSuspected,BicyclesInvolved,PedestriansInvolved,RoadDescription,Crash_Time,ESRI_OID
-105.253728,40.015693,Police Collision Report,COLLISION W/ MV - REAR TO SIDE,1713565,2,1650  30TH ST      ,1650 30TH STREET,,     ,  ,2017/10/21 00:00:00+00,2017/10/21 00:00:00+00,2017,10,October,0,7,21,Saturday,0,Motorway Collision,,,Property Damage Only,0,0,0,40.015693,-105.253728,0,0,0,0,PARKING LOT,1532,82
-105.263066,40.0147,Police Collision Report,COLLISION W/ MV - REAR TO SIDE,1800491,2,1605  FOLSOM ST      ,PRIVATE PROPERTY,,     ,  ,2018/01/15 00:00:00+00,2018/01/15 10:11:00+00,2018,1,January,10,2,15,Monday,10,Motorway Collision,,,Property Damage Only,0,0,0,40.0147,-105.263066,0,0,0,0,PARKING LOT,1011,83
-105.258277,40.02347,Police Collision Report,COLLISION W/ MV - REAR TO REAR,1714996,2,2100  28TH ST      ,PRIVATE PROPERTY,,     ,  ,2017/11/07 00:00:00+00,2017/11/13 12:33:00+00,2017,11,November,12,2,13,Monday,12,Motorway Collision,,,Property Damage Only,0,0,0,40.02347,-105.258277,0,0,0,0,PARKING LOT,1300,84
-105.26379,40.000067,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2010187,2,BROADWAY/BASELINE RD,BASELINE RD,CITY ST/CNTY RD,     ,  ,2020/10/24 00:00:00+00,2020/10/24 00:01:00+00,2020,10,October,0,7,24,Saturday,0,Motorway Collision,Dark - Unlighted,,Property Damage Only,0,0,0,40.000067,-105.26379,1,1,0,0,NON-INTERSECTION,5,85
-105.235207,39.999986,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2204936,2,4800  BASELINE RD      ,4800 BASELINE RD,,     ,  ,2022/05/25 00:00:00+00,2022/05/25 15:23:00+00,2022,5,May,15,4,25,Wednesday,15,Motorway Collision,Daylight,,Property Damage Only,0,0,0,39.999986,-105.235207,0,0,0,0,PARKING LOT,1515,86
-105.249911,39.985461,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2206621,2,TABLE MESA DR/S BROADWAY,BROADWAY,STATE HWY,     ,S ,2022/07/13 00:00:00+00,2022/07/18 00:00:00+00,2022,7,July,0,2,18,Monday,0,Motorway Collision,Daylight,,Property Damage Only,0,0,0,39.985461,-105.249911,0,0,0,0,,931,87
-105.24066,40.014698,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-OPPOSITE DIREC,2205497,2,FOOTHILLS PKWY/ARAPAHOE AVE,ARAPAHOE AVE,STATE HWY,     ,  ,2022/06/10 00:00:00+00,2022/06/10 13:49:00+00,2022,6,June,13,6,10,Friday,13,Motorway Collision,Daylight,,Possible injury,0,0,0,40.014698,-105.24066,0,0,0,0,AT INTERSECTION,1349,88
-105.273769,40.021358,Police Collision Report,COLLISION W/ OTHER VEH - PARKED MV,2102732,2,1727  PINE ST      ,1727 PINE ST,,     ,  ,2021/04/03 00:00:00+00,2021/04/03 00:00:00+00,2021,4,April,0,7,3,Saturday,0,Motorway Collision,,,Property Damage Only,0,0,0,40.021358,-105.273769,0,0,0,0,PARKING LOT,2130,89
-105.273579,40.014556,Police Collision Report,COLLISION W/ OTHER VEH - PARKED MV,2103115,2,1604  ARAPAHOE AVE      ,1604 ARAPAHOE AVENUE,,     ,  ,2021/04/10 00:00:00+00,2021/04/10 00:00:00+00,2021,4,April,0,7,10,Saturday,0,Motorway Collision,,,Property Damage Only,0,0,0,40.014556,-105.273579,0,0,0,0,PARKING LOT,1345,90
-105.276052,40.018678,Police Collision Report,COLLISION W/ OTHER VEH - PARKED MV,2105266,2,1500  PEARL ST      ,1500 PEARL ST,,     ,  ,2021/06/13 00:00:00+00,2021/06/22 00:00:00+00,2021,6,June,0,3,22,Tuesday,0,Motorway Collision,,,Property Damage Only,0,0,0,40.018678,-105.276052,0,0,0,0,PARKING LOT,1702,91
-105.253556,40.019261,Police Collision Report,COLLISION W/ OTHER VEH - PARKED MV,2104580,2,1850  30TH ST      ,1850 30TH ST,,     ,  ,2021/06/01 00:00:00+00,2021/06/02 00:00:00+00,2021,6,June,0,4,2,Wednesday,0,Motorway Collision,Daylight,,Property Damage Only,0,0,0,40.019261,-105.253556,0,0,0,0,PARKING LOT,1020,92
-105.273707,40.015406,Police Collision Report,COLLISION W/ OTHER VEH - PARKED MV,2108726,2,16TH ST/GROVE ST,16TH ST,CITY ST/CNTY RD,     ,N ,2021/09/15 00:00:00+00,2021/09/15 09:31:00+00,2021,9,September,9,4,15,Wednesday,9,Motorway Collision,Daylight,,Property Damage Only,0,0,0,40.015406,-105.273707,0,0,0,0,NON-INTERSECTION,931,93
-105.223419,40.014733,Police Collision Report,COLLISION W/ OTHER VEH - PARKED MV,2107705,2,5589  ARAPAHOE AVE      ,"5589 ARAPAHOE AVE, BOULDER, CO",,     ,  ,2021/08/24 00:00:00+00,2021/08/24 12:56:00+00,2021,8,August,12,3,24,Tuesday,12,Motorway Collision,,,Property Damage Only,0,0,0,40.014733,-105.223419,0,0,0,0,,1256,94
-105.276213,40.000067,Police Collision Report,COLLISION W/ OTHER VEH - PARKED MV,1902010,2,13TH ST/BASELINE RD,13TH ST,CITY ST/CNTY RD,     ,  ,2019/02/24 00:00:00+00,2019/02/24 11:41:00+00,2019,2,February,11,1,24,Sunday,11,Motorway Collision,,,Property Damage Only,0,0,0,40.000067,-105.276213,0,0,0,0,NON-INTERSECTION,1200,95
-105.258764,40.036485,Police Collision Report,COLLISION W/ OTHER VEH - PARKED MV,1712369,2,2775  IRIS AVE      ,PRIVATE PROP,,     ,  ,,2017/09/19 12:34:00+00,2017,9,September,12,3,19,Tuesday,12,Motorway Collision,,,Property Damage Only,0,0,0,40.036485,-105.258764,0,0,0,0,PARKING LOT,1232,96
-105.251828,39.989125,Police Collision Report,COLLISION W/ OTHER VEH - PARKED MV,1716852,2,3535  EASTMAN AVE      ,EASTMAN AVE,CITY ST/CNTY RD,100,E ,2017/12/30 00:00:00+00,2017/12/30 08:54:00+00,2017,12,December,8,7,30,Saturday,8,Motorway Collision,Dark - Unlighted,,Property Damage Only,0,0,0,39.989125,-105.251828,0,0,0,0,NON-INTERSECTION,7,97
-105.28216,40.063215,Police Collision Report,COLLISION W/ OTHER VEH - PARKED MV,2200627,2,4881  BROADWAY      ,4881 BROADWAY,,     ,  ,2022/01/21 00:00:00+00,2022/01/21 12:45:00+00,2022,1,January,12,6,21,Friday,12,Motorway Collision,,,Property Damage Only,0,0,0,40.063215,-105.28216,0,0,0,0,DRIVEWAY ACCESS RELATED,1245,98
-105.256558,40.000164,Police Collision Report,COLLISION W/ OTHER VEH - PARKED MV,2110722,2,2850  BASELINE RD      ,2850 BASELINE RD,,     ,  ,2021/11/08 10:38:59+00,2021/11/08 10:39:00+00,2021,11,November,10,2,8,Monday,10,Motorway Collision,Daylight,,Property Damage Only,0,0,0,40.000164,-105.256558,0,0,0,0,PARKING LOT,924,99
-105.235484,40.014836,Police Collision Report,COLLISION W/ OTHER VEH - PARKED MV,2111892,2,4747  ARAPAHOE AVE      ,4747 ARAPAHOE AVE,,     ,  ,2021/12/10 00:00:00+00,2021/12/10 00:00:00+00,2021,12,December,0,6,10,Friday,0,Motorway Collision,,,Property Damage Only,0,0,0,40.014836,-105.235484,0,0,0,0,,1525,100
-105.277459,40.00546,Police Collision Report,COLLISION W/ OTHER VEH - PARKED MV,2202788,2,12TH ST/EUCLID AVE,12TH ST WEST ALLEY,CITY ST/CNTY RD,     ,N ,2022/03/26 00:00:00+00,2022/03/26 00:00:00+00,2022,3,March,0,7,26,Saturday,0,Motorway Collision,,,Property Damage Only,0,0,0,40.00546,-105.277459,0,0,0,0,ALLEY RELATED,1200,101
-105.254818,40.043687,Police Collision Report,COLLISION W/ OTHER VEH - PARKED MV,2205328,2,PALO PKWY/MONTEREY PL,PALO PARKWAY,CITY ST/CNTY RD,     ,W ,2022/06/05 00:00:00+00,2022/06/05 18:50:00+00,2022,6,June,18,1,5,Sunday,18,Motorway Collision,Dawn or Dusk,,Property Damage Only,0,0,0,40.043687,-105.254818,0,0,0,0,NON-INTERSECTION,1849,102
-105.252933,39.992419,Police Collision Report,COLLISION W/ OTHER VEH - PARKED MV,2210467,2,MARTIN DR/S 34TH ST,MARTIN DR,CITY ST/CNTY RD,     ,N ,2022/10/18 00:00:00+00,2022/10/18 11:17:00+00,2022,10,October,11,3,18,Tuesday,11,Motorway Collision,Daylight,,Possible injury,0,0,0,39.992419,-105.252933,0,0,0,0,NON-INTERSECTION,1117,103
-105.279908,40.021685,Police Collision Report,COLLISION W/ OTHER VEH - PARKED MV,2207578,2,2339  13TH ST      ,2339 13TH ST,,     ,  ,2022/08/08 00:00:00+00,2022/08/08 14:31:00+00,2022,8,August,14,2,8,Monday,14,Motorway Collision,,,Property Damage Only,0,0,0,40.021685,-105.279908,0,0,0,0,PARKING LOT,900,104
-105.261372,40.024981,Police Collision Report,COLLISION W/ OTHER VEH - PARKED MV,2206339,2,2635  MAPLETON AVE BLK    ,2635 MAPLETON AVE,,     ,  ,2022/07/05 00:00:00+00,2022/07/11 00:00:00+00,2022,7,July,0,2,11,Monday,0,Motorway Collision,,,Property Damage Only,0,0,0,40.024981,-105.261372,0,0,0,0,,630,105
-105.258348,40.025516,Police Collision Report,COLLISION W/ OBJECT - TREE,2101732,1,28TH ST/MAPLETON AVE,28TH ST,CITY ST/CNTY RD,250,N ,2021/02/28 00:00:00+00,2021/02/28 02:56:00+00,2021,2,February,2,1,28,Sunday,2,Motorway Collision,Dark - Unlighted,,Property Damage Only,0,0,0,40.025516,-105.258348,0,0,0,0,NON-INTERSECTION,300,106
-105.287225,40.012916,Police Collision Report,COLLISION W/ OBJECT - WALL OR BUILDING,1902578,1,600   ARAPAHOE AVE      ,600 ARAPAHOE AVE,,     ,  ,2019/02/27 00:00:00+00,2019/02/27 10:59:00+00,2019,2,February,10,4,27,Wednesday,10,Motorway Collision,,,Property Damage Only,0,0,0,40.012916,-105.287225,0,0,0,0,PARKING LOT,700,107
-105.258543,40.004904,Police Collision Report,COLLISION W/ OBJECT - OTHER OBJECT (SPEC. IN,2204115,1,910   28TH ST      ,910 28TH ST,,     ,  ,2022/04/21 00:00:00+00,2022/04/21 00:00:00+00,2022,4,April,0,5,21,Thursday,0,Motorway Collision,,,Property Damage Only,0,0,0,40.004904,-105.258543,0,0,0,0,PARKING LOT,2010,108
-105.25651,39.978749,Police Collision Report,COLLISION W/ OBJECT - OTHER OBJECT (SPEC. IN,2206128,2,ITHACA DR/DARLEY AVE,ITHACA DR,CITY ST/CNTY RD,     ,S ,2022/06/29 00:00:00+00,2022/06/29 09:31:00+00,2022,6,June,9,4,29,Wednesday,9,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,39.978749,-105.25651,0,0,0,0,NON-INTERSECTION,815,109
-105.253595,40.023261,Police Collision Report,COLLISION W/ OBJECT - OTHER OBJECT (SPEC. IN,2009568,1,PEARL ST/30TH ST,PEARL ST,CITY ST/CNTY RD,36,S ,2020/10/06 00:00:00+00,2020/10/06 10:47:00+00,2020,10,October,10,3,6,Tuesday,10,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.023261,-105.253595,0,0,0,0,INTERSECTION RELATED,1047,110
-105.272495,40.02051,Police Collision Report,COLLISION W/ OBJECT - OTHER OBJECT (SPEC. IN,2009026,2,18TH ST/SPRUCE ST,18TH ST,CITY ST/CNTY RD,153,N ,2020/09/21 00:00:00+00,2020/09/21 12:55:00+00,2020,9,September,12,2,21,Monday,12,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.02051,-105.272495,0,0,0,0,CROSSOVER-RELATED,1345,111
-105.24986,39.985577,Police Collision Report,COLLISION W/ OBJECT - OTHER OBJECT (SPEC. IN,1912760,1,600   S BROADWAYS      ,600 S. BROADWAY,,     ,  ,2019/10/26 00:00:00+00,2019/10/26 11:00:00+00,2019,10,October,11,7,26,Saturday,11,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,39.985577,-105.24986,0,0,0,0,PARKING LOT,1100,112
-105.25371,40.029189,Police Collision Report,COLLISION W/ OBJECT - OTHER OBJECT (SPEC. IN,1912325,1,30TH ST/VALMONT RD,30TH ST,CITY ST/CNTY RD,41,E ,2019/10/15 00:00:00+00,2019/10/15 13:37:00+00,2019,10,October,13,3,15,Tuesday,13,Motorway Collision,Dark - Lighted,NONE,Property Damage Only,0,0,0,40.029189,-105.25371,0,0,0,0,NON-INTERSECTION,1338,113
-105.231998,39.986966,Police Collision Report,COLLISION W/ OBJECT - OTHER OBJECT (SPEC. IN,1912447,1,FOOTHILLS PKWY/TABLE MESA DR,FOOTHILLS PARKWAY,STATE HWY,590,N ,2019/10/11 00:00:00+00,2019/10/18 13:51:00+00,2019,10,October,13,6,18,Friday,13,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,39.986966,-105.231998,0,0,0,0,NON-INTERSECTION,1605,114
-105.24706,39.970308,Police Collision Report,COLLISION W/ OBJECT - OTHER OBJECT (SPEC. IN,2000744,1,GREENBRIAR BLVD/GILLASPIE DR,GILLASPIE DR,CITY ST/CNTY RD,195,W ,2020/01/22 00:00:00+00,2020/01/22 12:47:00+00,2020,1,January,12,4,22,Wednesday,12,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,39.970308,-105.24706,0,0,0,0,NON-INTERSECTION,1247,115
-105.255884,40.022827,Police Collision Report,COLLISION W/ OBJECT - OTHER OBJECT (SPEC. IN,2000754,1,2905  PEARL ST      ,2905 PEARL ST.,,     ,  ,2020/01/22 00:00:00+00,2020/01/22 16:27:00+00,2020,1,January,16,4,22,Wednesday,16,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.022827,-105.255884,0,0,0,0,PARKING LOT,1627,116
-105.280793,40.016096,Police Collision Report,COLLISION W/ OBJECT - OTHER OBJECT (SPEC. IN,1914746,1,11TH ST/CANYON | WALNUT ALLEY,1777 BROADWAY,,     ,W ,2019/12/18 01:21:00+00,2019/12/18 01:37:00+00,2019,12,December,1,4,18,Wednesday,1,Motorway Collision,Dark - Lighted,NONE,Property Damage Only,0,0,0,40.016096,-105.280793,1,1,0,0,AT INTERSECTION,123,117
-105.261989,40.010574,Police Collision Report,COLLISION W/ OBJECT - OTHER OBJECT (SPEC. IN,2001593,1,2525  TAFT DR      ,PRIVATE PROPERTY,,     ,  ,2020/02/11 00:00:00+00,2020/02/11 00:00:00+00,2020,2,February,0,3,11,Tuesday,0,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.010574,-105.261989,0,0,0,0,NON-INTERSECTION,1136,118
-105.278047,40.01619,Police Collision Report,COLLISION W/ OBJECT - OTHER OBJECT (SPEC. IN,2001685,1,1801  13TH ST      ,1801 13TH ST,,     ,  ,2020/02/13 00:00:00+00,2020/02/14 10:42:00+00,2020,2,February,10,6,14,Friday,10,Motorway Collision,Dark - Lighted,NONE,Property Damage Only,0,0,0,40.01619,-105.278047,0,0,0,0,PARKING LOT,1302,119
-105.250152,40.018236,Police Collision Report,COLLISION W/ OBJECT - OTHER OBJECT (SPEC. IN,2001687,2,1805  33RD ST      ,FOOTHILLS PKWY,STATE HWY,1500,N ,2020/02/14 00:00:00+00,2020/02/14 12:26:00+00,2020,2,February,12,6,14,Friday,12,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.018236,-105.250152,0,0,1,0,NON-INTERSECTION,1100,120
-105.261989,40.010574,Police Collision Report,COLLISION W/ OBJECT - OTHER OBJECT (SPEC. IN,2001567,1,2525  TAFT DR      ,PRIVATE PROPERTY,,     ,  ,2020/02/11 00:00:00+00,2020/02/11 11:35:00+00,2020,2,February,11,3,11,Tuesday,11,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.010574,-105.261989,0,0,0,0,NON-INTERSECTION,1136,121
-105.279314,40.015947,Police Collision Report,COLLISION W/ OBJECT - OTHER OBJECT (SPEC. IN,2001555,1,CANYON BLVD/BROADWAY,CANYON BLVE,STATE HWY,26,W ,2020/02/11 00:00:00+00,2020/02/11 07:41:00+00,2020,2,February,7,3,11,Tuesday,7,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.015947,-105.279314,0,0,0,0,INTERSECTION RELATED,742,122
-105.234781,40.014837,Police Collision Report,COLLISION W/ OBJECT - OTHER OBJECT (SPEC. IN,1800963,2,ARAPAHOE AVE/48TH ST,ARAPAHOE,STATE HWY,300,E ,,2018/01/25 12:47:00+00,2018,1,January,12,5,25,Thursday,12,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.014837,-105.234781,0,0,0,0,NON-INTERSECTION,1300,123
-105.253564,40.023285,Police Collision Report,COLLISION W/ OBJECT - OTHER OBJECT (SPEC. IN,1716024,1,30TH ST/PEARL PKWY,30TH STREET,CITY ST/CNTY RD,250,S ,2017/12/07 00:00:00+00,2017/12/07 12:37:00+00,2017,12,December,12,5,7,Thursday,12,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.023285,-105.253564,0,0,0,0,NON-INTERSECTION,1237,124
-105.258282,40.014544,Police Collision Report,COLLISION W/ OBJECT - OTHER OBJECT (SPEC. IN,2100491,1,28TH ST/ARAPAHOE AVE,ARAPAHOE AVE,CITY ST/CNTY RD,20,E ,2021/01/16 00:00:00+00,2021/01/16 01:03:00+00,2021,1,January,1,7,16,Saturday,1,Motorway Collision,Dark - Lighted,NONE,Property Damage Only,0,0,0,40.014544,-105.258282,0,0,0,0,NON-INTERSECTION,103,125
-105.260153,39.999094,Police Collision Report,COLLISION W/ OBJECT - OTHER OBJECT (SPEC. IN,2007254,1,27TH WAY/MOORHEAD AVE,27TH WAY,CITY ST/CNTY RD,     ,  ,2020/08/04 00:00:00+00,2020/08/04 16:02:00+00,2020,8,August,16,3,4,Tuesday,16,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,39.999094,-105.260153,0,0,0,0,AT INTERSECTION,1602,126
-105.267143,39.984268,Police Collision Report,COLLISION W/ OBJECT - OTHER OBJECT (SPEC. IN,2008337,1,VASSAR DR/TABLE MESA DR,NCAR RD.,CITY ST/CNTY RD,3500,W ,2020/09/01 00:00:00+00,2020/09/01 22:45:00+00,2020,9,September,22,3,1,Tuesday,22,Motorway Collision,Dark - Unlighted,NONE,Property Damage Only,0,0,0,39.984268,-105.267143,0,0,0,0,NON-INTERSECTION,2240,127
-105.280664,40.013677,Police Collision Report,COLLISION W/ OBJECT - OTHER OBJECT (SPEC. IN,2008815,1,1050  ARAPAHOE AVE      ,PRIVATE PROPERTY,,     ,  ,2020/09/13 00:00:00+00,2020/09/13 00:00:00+00,2020,9,September,0,1,13,Sunday,0,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.013677,-105.280664,0,0,0,0,PARKING LOT,1630,128
-105.229161,39.986343,Police Collision Report,COLLISION W/ OBJECT - OTHER OBJECT (SPEC. IN,2003785,1,33   SOUTH BOULDER CIR      ,33 SOUTH BOULDER CIR,,     ,  ,2020/04/20 00:00:00+00,2020/04/20 18:50:00+00,2020,4,April,18,2,20,Monday,18,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,39.986343,-105.229161,0,0,0,0,PARKING LOT,1845,129
-105.249644,39.98543,Police Collision Report,COLLISION W/ OBJECT - OTHER OBJECT (SPEC. IN,2003831,1,611   S BROADWAYS      ,611 S. BROADWAY,,     ,  ,2020/04/22 00:00:00+00,2020/04/22 08:56:00+00,2020,4,April,8,4,22,Wednesday,8,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,39.98543,-105.249644,0,0,0,0,PARKING LOT,856,130
-105.198344,40.071268,Police Collision Report,COLLISION W/ OBJECT - OTHER OBJECT (SPEC. IN,2101579,1,GUNPARK DR/FINLEY PL,GUNPARK DR,CITY ST/CNTY RD,25,N ,2021/02/23 13:17:00+00,2021/02/23 13:17:00+00,2021,2,February,13,3,23,Tuesday,13,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.071268,-105.198344,0,0,0,0,NON-INTERSECTION,1317,131
-105.277436,40.00733,Police Collision Report,COLLISION W/ OBJECT - OTHER OBJECT (SPEC. IN,2101450,1,COLLEGE AVE/12TH ST,E ALLEY OF 12TH ST,CITY ST/CNTY RD,300,S ,2021/02/18 00:00:00+00,2021/02/18 19:37:00+00,2021,2,February,19,5,18,Thursday,19,Motorway Collision,Dark - Unlighted,NONE,Property Damage Only,0,0,0,40.00733,-105.277436,0,0,0,0,CROSSOVER-RELATED,1926,132
-105.283725,40.024485,Police Collision Report,COLLISION W/ OBJECT - OTHER OBJECT (SPEC. IN,2102259,1,NORTH ST/10TH ST,NORTH STREET,CITY ST/CNTY RD,120,W ,2021/03/18 00:00:00+00,2021/03/18 07:22:00+00,2021,3,March,7,5,18,Thursday,7,Motorway Collision,Dawn or Dusk,NONE,Property Damage Only,0,0,0,40.024485,-105.283725,0,0,0,0,NON-INTERSECTION,722,133
-105.258469,40.033095,Police Collision Report,COLLISION W/ OBJECT - OTHER OBJECT (SPEC. IN,2104372,2,3215  28TH ST      ,GLENWOOD DR,OTHER RDWY,     ,W ,2021/05/25 00:00:00+00,2021/05/25 18:41:00+00,2021,5,May,18,3,25,Tuesday,18,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.033095,-105.258469,0,0,0,0,DRIVEWAY ACCESS RELATED,1850,134
-105.22817,40.034816,Police Collision Report,COLLISION W/ OBJECT - OTHER OBJECT (SPEC. IN,2105817,1,5400  AIRPORT BLVD      ,AIRPORT BLVD,CITY ST/CNTY RD,     ,E ,2021/07/07 00:00:00+00,2021/07/07 07:44:00+00,2021,7,July,7,4,7,Wednesday,7,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.034816,-105.22817,0,0,0,0,NON-INTERSECTION,745,135
-105.234522,40.033395,Police Collision Report,COLLISION W/ OBJECT - OTHER OBJECT (SPEC. IN,2109109,1,3160  AIRPORT RD      ,3160 AIRPORT RD,,     ,  ,2021/09/24 00:00:00+00,2021/09/24 12:24:00+00,2021,9,September,12,6,24,Friday,12,Motorway Collision,,NONE,Incapacitating Injury,0,1,1,40.033395,-105.234522,0,0,0,0,,1224,136
-105.273718,40.000102,Police Collision Report,COLLISION W/ OBJECT - OTHER OBJECT (SPEC. IN,2109473,1,BASELINE RD/15TH ST,BASELINE RD,CITY ST/CNTY RD,     ,W ,2021/10/04 00:00:00+00,2021/10/04 16:17:00+00,2021,10,October,16,2,4,Monday,16,Motorway Collision,Daylight,NONE,Incapacitating Injury,0,1,1,40.000102,-105.273718,0,0,0,0,NON-INTERSECTION,1617,137
-105.284487,40.046375,Police Collision Report,COLLISION W/ OBJECT - OTHER OBJECT (SPEC. IN,2108423,3,POPLAR PL/ORANGE CT,POPLAR AVE,CITY ST/CNTY RD,     ,E ,2021/09/07 00:00:00+00,2021/09/07 21:50:00+00,2021,9,September,21,3,7,Tuesday,21,Motorway Collision,Dark - Unlighted,NONE,Property Damage Only,0,0,0,40.046375,-105.284487,0,0,0,0,NON-INTERSECTION,2150,138
-105.206674,40.014677,Police Collision Report,COLLISION W/ OBJECT - OTHER OBJECT (SPEC. IN,1909298,1,ARAPAHOE AVE/63RD ST,ARAPAHOE AVE,STATE HWY,     ,  ,2019/08/17 00:00:00+00,2019/08/17 05:33:00+00,2019,8,August,5,7,17,Saturday,5,Motorway Collision,Dark - Unlighted,NONE,Property Damage Only,0,0,0,40.014677,-105.206674,0,0,0,0,NON-INTERSECTION,531,139
-105.238468,40.022104,Police Collision Report,COLLISION W/ OBJECT - OTHER OBJECT (SPEC. IN,1908872,1,PEARL PKWY/49TH ST,PEARL PKWY,CITY ST/CNTY RD,350,  ,2019/08/07 00:00:00+00,2019/08/07 21:28:00+00,2019,8,August,21,4,7,Wednesday,21,Motorway Collision,Dark - Unlighted,NONE,Incapacitating Injury,0,1,1,40.022104,-105.238468,0,0,1,0,NON-INTERSECTION,2128,140
-105.258524,40.008127,Police Collision Report,COLLISION W/ OBJECT - OTHER OBJECT (SPEC. IN,1908338,2,28TH ST/COLORADO AVE,28TH ST,STATE HWY,337,S ,2019/07/31 00:00:00+00,2019/07/31 00:00:00+00,2019,7,July,0,4,31,Wednesday,0,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.008127,-105.258524,0,0,0,0,NON-INTERSECTION,1020,141
-105.269472,40.028029,Police Collision Report,COLLISION W/ OBJECT - OTHER OBJECT (SPEC. IN,1908118,2,EDGEWOOD DR/NICHOLL ST,EDGEWOOD DR,CITY ST/CNTY RD,     ,  ,2019/07/22 00:00:00+00,2019/07/22 20:41:00+00,2019,7,July,20,2,22,Monday,20,Motorway Collision,Dark - Unlighted,NONE,Property Damage Only,0,0,0,40.028029,-105.269472,0,0,0,0,NON-INTERSECTION,2200,142
-105.276233,40.005449,Police Collision Report,COLLISION W/ OBJECT - OTHER OBJECT (SPEC. IN,1905425,1,13TH ST/EUCLID AVE,13TH,CITY ST/CNTY RD,     ,  ,2019/05/01 00:00:00+00,2019/05/01 00:00:00+00,2019,5,May,0,4,1,Wednesday,0,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.005449,-105.276233,0,0,0,0,CROSSOVER-RELATED,830,143
-105.27472,40.059767,Police Collision Report,COLLISION W/ OBJECT - OTHER OBJECT (SPEC. IN,1906117,1,1820  MARY LN      ,1820 MARY LANE,,     ,  ,2019/06/05 00:00:00+00,2019/06/05 13:30:00+00,2019,6,June,13,4,5,Wednesday,13,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.059767,-105.27472,0,0,0,0,PARKING LOT,1330,144
